"ID" "Maternal_Parent" "Data_Set" "Delta_CT" "Delta_CT_OG" "Fes_to_Epi_Ratio" "Standard" "Alkaloid_Plate" "ng.g" "Extraction_Date" "Extractor" "Harvest_Date"
"312-5-11" "312" "801-880" -8.938 -4.56333333333333 0.624248539118006 "First_combo" "11" 11428.307 "05/11/23" "Darrian" "2/16/2023"
"312-5-13" "312" "801-880" -9.019 -4.86333333333333 0.612735626261325 "First_combo" "12" 14879.017 "05/11/23" "Darrian" "2/16/2023"
"312-5-2" "312" NA NA NA NA NA "11" 17244.527 NA NA "2/9/2023"
"312-5-21" "312" "801-880" -8.879 -4.59666666666666 0.621429180523578 "First_combo" "12" 23884.035 "05/11/23" "Darrian" "2/16/2023"
"312-5-22" "312" "801-880" -8.485 -4.19666666666667 0.63034765182539 "First_combo" "12" 42264.623 "05/11/23" "Darrian" "2/16/2023"
"312-5-24" "312" "801-880" -9.491 -5.34666666666667 0.602454553070286 "First_combo" "12" 14516.291 "05/11/23" "Darrian" "2/16/2023"
"312-5-25" "312" "801-880" -9.381 -5.27333333333333 0.603021454868605 "First_combo" "13" 9970.43 "05/11/23" "Darrian" "2/24/2023"
"312-5-26" "312" "801-880" -8.145 -3.75666666666667 0.642543667164048 "First_combo" "13" 14205.626 "05/11/23" "Darrian" "2/24/2023"
"312-5-33" "312" "801-880" -8.537 -4.24666666666667 0.629245201077043 "First_combo" "13" 13287.358 "05/11/23" "Darrian" "2/24/2023"
"312-5-39" "312" "881-960" -10.535 -5.02 0.58561145419502 "First_combo" "13" 20092.95 "05/12/23" "Holly" "2/24/2023"
"312-5-47" "312" "881-960" -10.462 -4.95333333333333 0.586857797259408 "First_combo" "14" 11276.496 "05/12/23" "Holly" "2/24/2023"
"312-5-6" "312" "881-960" -9.742 -4.34666666666667 0.5977870443004 "First_combo" "11" 21741.552 "05/12/23" "Holly" "2/24/2023"
"313" "313" "315x320" -7.084 -4.07333333333333 0.662763020089498 "Pre_combo" "23" 23459.514 "03/16/23" "Darrian" "2/27/2023"
"313-1-1" "313" "881-960" -9.361 -3.66666666666667 0.618058672324452 "First_combo" "1" 19020.462 "05/12/23" "Holly" "2/24/2023"
"313-1-10" "313" "881-960" -7.781 -1.79333333333333 0.667535464023244 "First_combo" "2" 37641.189 "05/12/23" "Holly" "2/24/2023"
"313-1-11" "313" "881-960" -8.992 -3.54666666666667 0.617084699569902 "First_combo" "2" 7448.982 "05/12/23" "Holly" "2/24/2023"
"313-1-12" "313" NA NA NA NA NA "2" 15529.263 NA NA "2/24/2023"
"313-1-13" "313" "881-960" -9.925 -4.44 0.59733041220383 "First_combo" "2" 13375.963 "05/12/23" "Holly" "2/24/2023"
"313-1-14" "313" "881-960" -10.365 -4.86666666666667 0.588494521200572 "First_combo" "3" 7861.751 "05/12/23" "Holly" "2/24/2023"
"313-1-15" "313" "881-960" -9.115 -3.47666666666667 0.621611523932085 "First_combo" "3" 8324.46 "05/12/23" "Holly" "2/24/2023"
"313-1-16" "313" "881-960" -10.422 -4.97 0.585458016785331 "First_combo" "3" 10627.305 "05/12/23" "Holly" "2/24/2023"
"313-1-20" "313" "881-960" -9.198 -3.50333333333333 0.621854958066107 "First_combo" "3" 10058.013 "05/12/23" "Holly" "2/23/2023"
"313-1-23" "313" "881-960" -9.773 -4.25333333333333 0.60207654723127 "First_combo" "4" 11580.401 "05/12/23" "Holly" "2/23/2023"
"313-1-25" "313" "881-960" -9.641 -4.12666666666667 0.604812264305624 "First_combo" "4" 16539.19 "05/12/23" "Holly" "2/23/2023"
"313-1-3" "313" "881-960" -10.803 -5.46333333333333 0.573172659028052 "First_combo" "1" 3204.513 "05/12/23" "Holly" "2/23/2023"
"313-1-30" "313" "881-960" -9.022 -3.46 0.620924369747899 "First_combo" "4" 9127.158 "05/12/23" "Holly" "2/23/2023"
"313-1-31" "313" "881-960" -8.607 -3.02333333333333 0.631801848049281 "First_combo" "4" 28572.931 "05/12/23" "Holly" "2/23/2023"
"313-1-35" "313" "881-960" -10.305 -4.83333333333334 0.588721264367816 "First_combo" "5" 20273.495 "05/12/23" "Holly" "2/23/2023"
"313-1-36" "313" "881-960" -8.758 -3.31 0.622857635001292 "First_combo" "5" 16337.838 "05/12/23" "Holly" "2/23/2023"
"313-1-37" "313" "881-960" -9.524 -4.01 0.607435802316475 "First_combo" "5" 20530.664 "05/12/23" "Holly" "2/23/2023"
"313-1-38" "313" "881-960" -9.802 -4.15333333333334 0.60642441276852 "First_combo" "5" 28800.077 "05/12/23" "Holly" "2/23/2023"
"313-1-39" "313" "881-960" -9.89 -4.40666666666667 0.598032840188587 "First_combo" "6" 14019.992 "05/12/23" "Darrian" "2/23/2023"
"313-1-4" "313" "881-960" -11.75 -6.41666666666667 0.554603692051097 "First_combo" "1" 7298.619 "05/12/23" "Darrian" "2/23/2023"
"313-1-42" "313" NA NA NA NA NA "6" 11936.645 NA NA "2/23/2023"
"313-1-45" "313" "881-960" -9.347 -3.76666666666667 0.614031465499443 "First_combo" "6" 25960.658 "05/12/23" "Darrian" "2/24/2023"
"313-1-48" "313" "881-960" -9.433 -3.94 0.608702866387356 "First_combo" "6" 35984.879 "05/12/23" "Darrian" "2/24/2023"
"313-1-49" "313" "881-960" -9.293 -3.99666666666667 0.603997102313888 "First_combo" "7" 15678.451 "05/12/23" "Darrian" "2/24/2023"
"313-1-5" "313" "881-960" -9.573 -4.08333333333333 0.605367301508781 "First_combo" "1" 21169.78 "05/12/23" "Darrian" "2/24/2023"
"313-2-1" "313" "881-960" -9.334 -3.99 0.60504379469386 "First_combo" "7" 13751.277 "05/12/23" "Darrian" "2/24/2023"
"313-2-12" "313" "881-960" -8.932 -3.40666666666667 0.621653676719756 "First_combo" "8" 33018.848 "05/12/23" "Darrian" "2/24/2023"
"313-2-13" "313" "881-960" -9.833 -4.49 0.593711263531939 "First_combo" "8" 11210.726 "05/12/23" "Darrian" "2/24/2023"
"313-2-19" "313" "881-960" -10.704 -5.24 0.580152971170818 "First_combo" "8" 22777.714 "05/12/23" "Darrian" "2/24/2023"
"313-2-20" "313" "881-960" -10.187 -4.45 0.60146316654278 "First_combo" "8" 15868.42 "05/12/23" "Darrian" "2/24/2023"
"313-2-21" "313" NA NA NA NA NA "9" 10047.198 NA NA "2/24/2023"
"313-2-25" "313" "881-960" -10.247 -4.55333333333333 0.598534712427519 "First_combo" "9" 10300.003 "05/12/23" "Darrian" "2/24/2023"
"313-2-27" "313" "881-960" -10.112 -4.93666666666667 0.580710701994444 "First_combo" "9" 22395.388 "05/12/23" "Darrian" "2/24/2023"
"313-2-28" "313" "881-960" -9.915 -4.44666666666667 0.596951219512195 "First_combo" "9" 16273.504 "05/12/23" "Darrian" "2/7/2023"
"313-2-30" "313" "881-960" -11.059 -5.57333333333333 0.573899976882176 "First_combo" "10" 11373.264 "05/12/23" "Darrian" "2/7/2023"
"313-2-32" "313" NA NA NA NA NA "10" 6546.628 "05/12/23" "Darrian" "2/7/2023"
"313-2-34" "313" "881-960" -10.742 -5.07666666666667 0.587211313069208 "First_combo" "10" 11570.469 "05/12/23" "Darrian" "2/7/2023"
"313-2-35" "313" "881-960" -9.714 -4.04666666666666 0.60907883617047 "First_combo" "10" 20159.262 "05/12/23" "Darrian" "2/7/2023"
"313-2-36" "313" "881-960" -9.674 -3.68666666666666 0.621769558587794 "First_combo" "11" 14833.589 "05/12/23" "Darrian" "2/7/2023"
"313-2-39" "313" "881-960" -9.793 -4.19666666666667 0.604594823757419 "First_combo" "11" 5307.04 "05/12/23" "Darrian" "2/7/2023"
"313-2-40" "313" "881-960" -8.213 -2.51666666666667 0.645899801672846 "First_combo" "11" 8737.821 "05/12/23" "Holly" "2/7/2023"
"313-2-42" "313" "881-960" -10.231 -4.76 0.590235501441846 "First_combo" "11" 18825.634 "05/12/23" "Holly" "2/7/2023"
"313-2-43" "313" "881-960" -10.921 -5.29666666666667 0.582051282051282 "First_combo" "12" 11257.923 "05/12/23" "Holly" "2/7/2023"
"313-2-46" "313" "881-960" -10.726 -4.80666666666666 0.597069872276484 "First_combo" "12" 7682.152 "05/12/23" "Holly" "2/7/2023"
"313-2-47" "313" "881-960" -10.088 -4.43666666666667 0.600285284095412 "First_combo" "12" 15813.54 "05/12/23" "Holly" "2/7/2023"
"313-2-49" "313" "881-960" -9.095 -3.52 0.619662944841718 "First_combo" "12" 31564.013 "05/12/23" "Holly" "2/9/2023"
"313-2-5" "313" "881-960" -8.603 -2.93333333333333 0.635110489035925 "First_combo" "7" 21530.159 "05/12/23" "Holly" "2/7/2023"
"313-2-6" "313" "881-960" -9.624 -4.15333333333334 0.603428383055876 "First_combo" "7" 18543.377 "05/12/23" "Holly" "2/7/2023"
"313-2-7" "313" "881-960" -9.905 -4.55666666666666 0.592319723411261 "First_combo" NA NA "05/12/23" "Holly" "2/9/2023"
"313-3-1" "313" "881-960" -8.702 -3.10666666666667 0.62987537748288 "First_combo" "13" 9905.132 "05/12/23" "Holly" "2/9/2023"
"313-3-10" "313" "881-960" -9.734 -4.22 0.602742521323919 "First_combo" "14" 12114.915 "05/12/23" "Holly" "2/9/2023"
"313-3-11" "313" "881-960" -9.245 -3.65 0.616962214119987 "First_combo" "14" 10542.824 "05/12/23" "Holly" "2/9/2023"
"313-3-12" "313" "881-960" -10.052 -4.3 0.604905274742552 "First_combo" NA NA "05/12/23" "Holly" "2/9/2023"
"313-3-13" "313" NA NA NA NA NA "14" 13398.851 NA NA "2/9/2023"
"313-3-16" "313" "881-960" -10.368 -4.91 0.586833506017375 "First_combo" "14" 38272.442 "05/12/23" "Holly" "2/9/2023"
"313-3-17" "313" "881-960" -8.493 -2.89 0.635352711347731 "First_combo" "15" 11384.779 "05/12/23" "Holly" "2/9/2023"
"313-3-18" "313" "881-960" -8.991 -3.55333333333333 0.616768253697626 "First_combo" "15" 12331.427 "05/12/23" "Holly" "2/9/2023"
"313-3-2" "313" "881-960" -10.899 -5.24666666666667 0.583594406663101 "First_combo" "13" 8011.847 "05/12/23" "Holly" "2/9/2023"
"313-3-25" "313" "881-960" -9.064 -3.8 0.608043243243243 "First_combo" "15" 8129.805 "05/12/23" "Holly" "2/9/2023"
"313-3-26" "313" "881-960" -9.869 -4.44333333333333 0.596244323528208 "First_combo" "15" 7760.207 "05/12/23" "Holly" "2/9/2023"
"313-3-27" "313" "881-960" -9.968 -4.55333333333333 0.593657005421711 "First_combo" "15" 11540.383 "05/12/23" "Holly" "2/21/2023"
"313-3-29" "313" "881-960" -9.793 -4.33333333333334 0.599255227728445 "First_combo" "16" 10174.229 "05/12/23" "Darrian" "2/21/2023"
"313-3-3" "313" "881-960" -9.227 -3.87666666666667 0.60774561067891 "First_combo" "13" 14121.432 "05/12/23" "Darrian" "2/21/2023"
"313-3-31" "313" "881-960" -10.852 -5.24333333333333 0.582840009225802 "First_combo" "16" 7849.703 "05/12/23" "Darrian" "2/21/2023"
"313-3-33" "313" "881-960" -10.376 -5.25 0.57303925602831 "First_combo" "16" 23703.463 "05/12/23" "Darrian" "2/21/2023"
"313-3-34" "313" "881-960" -9.361 -4.16333333333334 0.598412698412698 "First_combo" "16" 11328.796 "05/12/23" "Darrian" "2/21/2023"
"313-3-36" "313" "881-960" -9.45 -4.07 0.60377358490566 "First_combo" NA NA "05/12/23" "Darrian" "2/21/2023"
"313-3-39" "313" "881-960" -10.309 -4.97 0.583289542827115 "First_combo" "16" 10323.763 "05/12/23" "Darrian" "2/21/2023"
"313-3-42" "313" "881-960" -10.563 -5.31 0.574467227974056 "First_combo" "17" 13474.076 "05/12/23" "Darrian" "2/21/2023"
"313-3-43" "313" "881-960" -9.099 -3.38666666666667 0.624814448292924 "First_combo" "17" 11278.088 "05/12/23" "Darrian" "2/21/2023"
"313-3-47" "313" "881-960" -9.771 -4.22 0.603369190176578 "First_combo" "17" 12415.673 "05/12/23" "Darrian" "2/21/2023"
"313-3-48" "313" "881-960" -11.614 -6.14333333333333 0.562676507135595 "First_combo" "17" 18416.793 "05/12/23" "Darrian" "2/21/2023"
"313-3-6" "313" "881-960" -9.673 -4.17 0.603614309716019 "First_combo" "13" 12400.45 "05/12/23" "Darrian" "2/14/2023"
"313-4-1" "313" "881-960" -11.151 -5.91 0.562190812720848 "First_combo" "17" 11130.107 "05/12/23" "Darrian" "2/14/2023"
"313-4-10" "313" "881-960" -10.094 -4.91666666666667 0.581231330899436 "First_combo" "18" 14981.922 "05/12/23" "Darrian" "2/14/2023"
"313-4-12" "313" "881-960" -9.741 -4.73 0.581823645573968 "First_combo" "18" 11945.966 "05/12/23" "Darrian" "2/14/2023"
"313-4-13" "313" "881-960" -9.462 -4.16333333333333 0.60021970593206 "First_combo" "18" 9827.815 "05/12/23" "Darrian" "2/14/2023"
"313-4-14" "313" "881-960" -9.229 -4.02 0.601975244749213 "First_combo" "19" 10876.915 "05/12/23" "Darrian" "2/14/2023"
"313-4-16" "313" "881-960" -9.655 -4.44666666666667 0.592168623806708 "First_combo" "19" 15374.785 "05/12/23" "Darrian" "2/14/2023"
"313-4-19" "313" "881-960" -10.628 -5.2 0.580252764612954 "First_combo" NA NA "05/12/23" "Darrian" "2/14/2023"
"313-4-20" "313" "881-960" -10.103 -4.91333333333333 0.581517687018474 "First_combo" "19" 13498.855 "05/12/23" "Darrian" "2/14/2023"
"313-4-21" "313" "961-1040" -9.971 -2.98666666666667 0.562080021081295 "First_combo" "19" 12326.762 "05/12/23" "Holly" "2/14/2023"
"313-4-22" "313" "961-1040" -10.417 -3.71333333333333 0.543594461969856 "First_combo" "19" 8757.571 "05/12/23" "Holly" "2/14/2023"
"313-4-23" "313" "961-1040" -10.785 -3.52666666666667 0.55332366949679 "First_combo" "19" 7127.886 "05/12/23" "Holly" "2/7/2023"
"313-4-26" "313" "961-1040" -11.678 -4.72666666666667 0.526650723521544 "First_combo" "19" 10025.044 "05/12/23" "Holly" "2/7/2023"
"313-4-27" "313" "961-1040" -10.266 -3.36333333333333 0.553147035779577 "First_combo" NA NA "05/12/23" "Holly" "2/7/2023"
"313-4-28" "313" NA NA NA NA NA "19" 12294.088 NA NA "2/7/2023"
"313-4-29" "313" "961-1040" -10.846 -3.97333333333333 0.54020941964475 "First_combo" NA NA "05/12/23" "Holly" "2/7/2023"
"313-4-30" "313" "961-1040" -9.885 -2.80666666666666 0.566846325752596 "First_combo" "20" 13631.024 "05/12/23" "Holly" "2/7/2023"
"313-4-31" "313" "961-1040" -10.376 -3.46333333333333 0.551113995241185 "First_combo" "20" 12035.795 "05/12/23" "Holly" "2/7/2023"
"313-4-33" "313" "961-1040" -10.282 -3 0.564451222095141 "First_combo" "20" 8032.353 "05/12/23" "Holly" "2/7/2023"
"313-4-34" "313" "961-1040" -10.057 -2.94 0.564273644989385 "First_combo" "20" 17115.757 "05/12/23" "Holly" "2/7/2023"
"313-4-35" "313" "961-1040" -10.497 -3.34 0.55615221987315 "First_combo" "20" 7581.896 "05/12/23" "Holly" "2/7/2023"
"313-4-37" "313" "961-1040" -11.478 -4.70333333333333 0.524858219149729 "First_combo" "20" 14258.635 "05/12/23" "Holly" "2/7/2023"
"313-4-39" "313" "961-1040" -10.99 -4.38 0.528912512323717 "First_combo" "20" 19860.618 "05/12/23" "Holly" "2/7/2023"
"313-4-4" "313" "961-1040" -9.729 -2.68 0.569418012834698 "First_combo" "17" 8276.17 "05/12/23" "Holly" "2/7/2023"
"313-4-43" "313" "961-1040" -11.462 -4.68 0.525343713765115 "First_combo" "20" 10275.983 "05/12/23" "Holly" "2/9/2023"
"313-4-45" "313" "961-1040" -11.698 -5.12333333333333 0.514283341637602 "First_combo" "20" 10713.586 "05/12/23" "Holly" "2/9/2023"
"313-4-48" "313" "961-1040" -10.292 -3.34666666666667 0.553918169209431 "First_combo" "20" 14836.855 "05/12/23" "Holly" "2/9/2023"
"313-4-49" "313" NA NA NA NA NA "20" 7782.03 "05/12/23" "Holly" "2/9/2023"
"313-4-5" "313" "961-1040" -9.838 -2.83 0.565708736149737 "First_combo" "18" 13893.037 "05/12/23" "Holly" "2/9/2023"
"313-4-6" "313" "961-1040" -10.778 -3.96666666666667 0.539677116255232 "First_combo" "18" 23314.467 "05/12/23" "Holly" "2/9/2023"
"313-4-9" "313" "961-1040" -9.956 -2.94 0.56339078191466 "First_combo" "18" 28710.88 "05/12/23" "Darrian" "2/9/2023"
"313-5-11" "313" "961-1040" -10.238 -3.29666666666667 0.554966311671376 "First_combo" "21" 19869 "05/12/23" "Darrian" "2/9/2023"
"313-5-15" "313" "961-1040" -10.685 -3.42666666666667 0.5553844873502 "First_combo" "21" 17418 "05/12/23" "Darrian" "2/9/2023"
"313-5-19" "313" "961-1040" -10.783 -4.05333333333333 0.536932062183286 "First_combo" NA NA "05/12/23" "Darrian" "2/9/2023"
"313-5-27" "313" "961-1040" -10.32 -3.26 0.556929417825863 "First_combo" "21" 16497 "05/12/23" "Darrian" "2/9/2023"
"313-5-28" "313" "961-1040" -11.719 -4.9 0.521732032812309 "First_combo" "21" 14516 "05/12/23" "Darrian" "2/9/2023"
"313-5-29" "313" "961-1040" -9.949 -3.07333333333333 0.559135020162184 "First_combo" "21" 22674 "05/12/23" "Darrian" "2/9/2023"
"313-5-30" "313" "961-1040" -9.615 -2.47666666666667 0.574745687748784 "First_combo" "21" 33310 "05/12/23" "Darrian" "2/9/2023"
"313-5-31" "313" "961-1040" -10.369 -3.66333333333333 0.544660108905674 "First_combo" "21" 21682 "05/12/23" "Darrian" "2/9/2023"
"313-5-32" "313" "961-1040" -10.445 -3.64666666666666 0.546027468706537 "First_combo" "21" 19781 "05/12/23" "Darrian" "2/15/2023"
"313-5-33" "313" "961-1040" -11.372 -4.36666666666667 0.534087184529662 "First_combo" "21" 21276 "05/12/23" "Darrian" "2/9/2023"
"313-5-34" "313" "1281-1325-R" -14.8 -3.85666666666667 0.462052922361151 "Second_combo" NA NA "05/12/23" "Darrian" "2/15/2023"
"313-5-36" "313" "961-1040" -11.509 -4.89333333333333 0.519135957215676 "First_combo" "21" 20474 "05/12/23" "Darrian" "2/15/2023"
"313-5-37" "313" "961-1040" -10.756 -3.83666666666667 0.543540994737736 "First_combo" "21" 17260 "05/12/23" "Darrian" "2/15/2023"
"313-5-39" "313" "961-1040" -9.178 -2.19 0.58022319795097 "First_combo" "21" 35524 "05/12/23" "Darrian" "2/15/2023"
"313-5-43" "313" "961-1040" -9.478 -2.26666666666667 0.580117839897222 "First_combo" "22" 11168 "05/12/23" "Darrian" "2/15/2023"
"313-5-48" "313" "961-1040" -10.881 -4 0.539798680426324 "First_combo" "22" 17565 "05/12/23" "Darrian" "2/15/2023"
"313-5-49" "313" "961-1040" -10.267 -3.27 0.556060016431011 "First_combo" "22" 19973 "05/12/23" "Darrian" "2/15/2023"
"313-5-6" "313" "961-1040" -10.718 -3.65333333333333 0.548791782436642 "First_combo" "21" 26186 "05/12/23" "Darrian" "2/15/2023"
"313-5-9" "313" "961-1040" -10.544 -3.68666666666667 0.545889142512597 "First_combo" "21" 30534 "05/12/23" "Darrian" "2/15/2023"
"314" "314" "315x320" -6.9 -3.84 0.668890061903162 "Pre_combo" "23" 16923.046 "03/16/23" "Darrian" "2/27/2023"
"314" "314" "1281-1325-R" -15.303 -3.79666666666667 0.466905873336585 "Second_combo" "23" 16923.046 "03/16/23" "Darrian" "2/27/2023"
"314" "314" "1201-1280" -18.635 -3.57333333333333 0.248619007298093 "Second_combo" "23" 16923.046 "03/16/23" "Darrian" "2/27/2023"
"314" "314" "1041-1120" -12.228 -3.56666666666667 0.525292130905703 "Second_combo" "23" 16923.046 "03/16/23" "Darrian" "2/27/2023"
"314-1-10" "314" "961-1040" -10.008 -2.93333333333333 0.564035546262415 "First_combo" "2" 40128.834 "05/15/23" "Holly" "2/15/2023"
"314-1-11" "314" "961-1040" -10.05 -2.77 0.569371839917731 "First_combo" "2" 40702.181 "05/15/23" "Holly" "2/13/2023"
"314-1-13" "314" "961-1040" -10.884 -3.78666666666667 0.546462205183765 "First_combo" "2" 9926.009 "05/15/23" "Holly" "2/13/2023"
"314-1-16" "314" "961-1040" -10.881 -3.84 0.544785173409196 "First_combo" "3" 28230.648 "05/15/23" "Holly" "2/13/2023"
"314-1-17" "314" "961-1040" -10.438 -3.40333333333333 0.553626411221348 "First_combo" "3" 20227.487 "05/15/23" "Holly" "2/13/2023"
"314-1-2" "314" "961-1040" -9.919 -2.9 0.564306421857155 "First_combo" "1" 22744.079 "05/15/23" "Holly" "2/13/2023"
"314-1-21" "314" "961-1040" -10.033 -3.14666666666667 0.557627865961199 "First_combo" "3" 21867.637 "05/15/23" "Holly" "2/13/2023"
"314-1-23" "314" "961-1040" -10.284 -3.36333333333333 0.553316248968423 "First_combo" "3" 12264.366 "05/15/23" "Holly" "2/13/2023"
"314-1-25" "314" "961-1040" -10.746 -3.63333333333333 0.549698290311767 "First_combo" "4" 15218.189 "05/15/23" "Holly" "2/13/2023"
"314-1-26" "314" "961-1040" -10.951 -4.10333333333333 0.537366397701829 "First_combo" "4" 13614.22 "05/15/23" "Holly" "2/13/2023"
"314-1-28" "314" "961-1040" -10.316 -3.22666666666667 0.557917291622027 "First_combo" "4" 16219.187 "05/15/23" "Holly" "2/13/2023"
"314-1-3" "314" "961-1040" -10.975 -4.01666666666667 0.540333389177417 "First_combo" "1" 14913.873 "05/15/23" "Holly" "2/13/2023"
"314-1-30" "314" "961-1040" -10.087 -3.08666666666667 0.560057571528262 "First_combo" "4" 18860.99 "05/15/23" "Holly" "2/13/2023"
"314-1-31" "314" "961-1040" -11.053 -4.30333333333333 0.532207550363975 "First_combo" "5" 16470.634 "05/15/23" "Holly" "2/15/2023"
"314-1-34" "314" "961-1040" -11.521 -4.79666666666667 0.522366402719622 "First_combo" "5" 16277.655 "05/15/23" "Holly" "2/15/2023"
"314-1-4" "314" "961-1040" -10.23 -3.46666666666667 0.549438449680687 "First_combo" "1" 21856.192 "05/15/23" "Holly" "2/15/2023"
"314-1-40" "314" "961-1040" -11.67 -4.91 0.520798258941404 "First_combo" "5" 35443.995 "05/15/23" "Holly" "2/15/2023"
"314-1-41" "314" "961-1040" -11.063 -4.43 0.52825039443947 "First_combo" "5" 11712.162 "05/15/23" "Holly" "2/15/2023"
"314-1-42" "314" "961-1040" -10.444 -3.59 0.547859214684618 "First_combo" "6" 17769.609 "05/15/23" "Holly" "2/15/2023"
"314-1-43" "314" "961-1040" -10.135 -3.24666666666667 0.555482456140351 "First_combo" "6" 38031.978 "05/15/23" "Holly" "2/15/2023"
"314-1-44" "314" "961-1040" -9.314 -2.54666666666667 0.570030468100822 "First_combo" "6" 23626.043 "05/15/23" "Darrian" "2/15/2023"
"314-1-45" "314" "961-1040" -10.523 -3.78666666666667 0.542438472910688 "First_combo" "6" 20758.752 "05/15/23" "Darrian" "2/15/2023"
"314-1-46" "314" "961-1040" -10.465 -3.84333333333333 0.539898878874478 "First_combo" "7" 33684.793 "05/15/23" "Darrian" "2/15/2023"
"314-1-47" "314" "961-1040" -11.151 -4.48333333333333 0.527640106747998 "First_combo" "7" 27428.514 "05/15/23" "Darrian" "2/15/2023"
"314-1-48" "314" "961-1040" -10.125 -3.27333333333333 0.554533855426988 "First_combo" NA NA "05/15/23" "Darrian" "2/15/2023"
"314-1-7" "314" "961-1040" -9.871 -2.74 0.568782490935302 "First_combo" "1" 24162.154 "05/15/23" "Darrian" "2/21/2023"
"314-1-9" "314" "961-1040" -10.012 -3.15 0.557304563141139 "First_combo" "2" 30625.087 "05/15/23" "Darrian" "2/21/2023"
"314-2-10" "314" "961-1040" -10.513 -3.73666666666666 0.543963909252592 "First_combo" "8" 13175.55 "05/15/23" "Darrian" "2/21/2023"
"314-2-11" "314" "961-1040" -10.952 -4.08 0.538104677154064 "First_combo" "9" 22072.952 "05/15/23" "Darrian" "2/21/2023"
"314-2-12" "314" "961-1040" -9.71 -2.78333333333333 0.566033519553073 "First_combo" NA NA "05/15/23" "Darrian" "2/21/2023"
"314-2-13" "314" "961-1040" -10.82 -3.93333333333333 0.54123383506466 "First_combo" "9" 16734.755 "05/15/23" "Darrian" "2/21/2023"
"314-2-14" "314" "961-1040" -10.647 -3.76 0.54468867601779 "First_combo" "9" 24854.752 "05/15/23" "Darrian" "2/21/2023"
"314-2-2" "314" "961-1040" -10.052 -3.27333333333333 0.553740288568258 "First_combo" NA NA "05/15/23" "Darrian" "2/21/2023"
